Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2003,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,XX,,2,,specimens,,S,W
2003,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,0.034,,skin pieces,kg,S,W
2003,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CR,,,30,specimens,,S,W
2003,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,EC,,3,30,specimens,,S,W
2003,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,GT,,1,10,specimens,,S,W
2003,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,MX,,9,30,specimens,,S,W
2003,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,PF,,,10,specimens,cm2,S,W
2003,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,SV,,,30,specimens,,S,W
2003,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,XX,,11,,specimens,,S,W
2003,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,ZA,,1,,specimens,,S,W
2003,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DE,US,,1,1,specimens,,S,W
2003,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DK,GL,,,1,bones,,P,W
2003,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DK,GL,,1,,bone pieces,,P,W
2003,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DK,GL,,2,2,carvings,,P,W
2003,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,0.014,,skin pieces,kg,S,W
2003,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CR,,,10,specimens,,S,W
2003,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,EC,,,10,specimens,,S,W
2003,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,FR,,,4,specimens,,S,W
2003,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,GT,,,10,specimens,,S,W
2003,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,MX,,,20,specimens,,S,W
2003,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,PF,,,10,specimens,cm2,S,W
2003,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,SV,,,10,specimens,,S,W
2003,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,XX,,2,,specimens,,S,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,CA,US,,50,23,specimens,,S,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,JP,ZZ,,0.026,,skin pieces,kg,S,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NC,VU,,50,,specimens,,P,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,CK,,35,,skin pieces,,P,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,US,NZ,,24,specimens,,S,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,US,,,60,specimens,,S,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,PT,ST,,40,,specimens,,S,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,AQ,,5,,specimens,,S,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,CA,,34,,specimens,,S,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,CR,,,10,specimens,,S,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,EC,,,10,specimens,,S,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,GT,,,10,specimens,,S,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,MX,,,3,specimens,,S,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,OM,JM,3,,specimens,,S,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,OM,,18,,specimens,,S,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,PE,,2,2,specimens,,S,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,PF,,,10,specimens,cm2,S,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,PK,,20,,bone pieces,g,S,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,PK,,,1,specimens,,S,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,SV,,,10,specimens,,S,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,XX,CA,22,,specimens,,S,W
2003,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,ZA,,91,,specimens,,S,W
2003,I,Acrantophis dumerili,Reptilia,Serpentes,Boidae,Acrantophis,DE,MG,,1,1,bodies,,S,W
2003,I,Acrantophis madagascariensis,Reptilia,Serpentes,Boidae,Acrantophis,US,MG,,1,1,specimens,,S,W
2003,I,Sanzinia madagascariensis,Reptilia,Serpentes,Boidae,Sanzinia,DE,MG,,2,1,bodies,,S,W
2003,I,Sanzinia madagascariensis,Reptilia,Serpentes,Boidae,Sanzinia,JP,MG,,,2,specimens,g,S,W
2003,I,Casarea dussumieri,Reptilia,Serpentes,Bolyeriidae,Casarea,US,NZ,,,1,trophies,,H,W
2003,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,FR,NE,,1,,horns,,S,W
2003,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,FR,NE,,44,,specimens,,S,W
2003,I,Bos mutus,Mammalia,Artiodactyla,Bovidae,Bos,DE,RU,XX,,1,skin pieces,,E,W
2003,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,CA,PK,,2,,horns,,H,W
2003,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,CA,PK,,1,,skins,,H,W
2003,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,CA,PK,,,1,trophies,,H,W
2003,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,CA,US,XX,,1,trophies,,H,W
2003,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,DK,PK,,2,2,trophies,,H,W
2003,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,ES,PK,,,1,trophies,,H,W
2003,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,ES,PK,,1,,trophies,,P,W
2003,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,FR,PK,,,1,specimens,,S,W
2003,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,GB,PK,,,1,trophies,,H,W
2003,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,PK,DK,PK,,2,trophies,,H,W
2003,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,PK,DK,PK,2,,trophies,,P,W
2003,I,Hippotragus niger variani,Mammalia,Artiodactyla,Bovidae,Hippotragus,DE,RU,XX,,4,skin pieces,,E,W
2003,I,Nanger dama,Mammalia,Artiodactyla,Bovidae,Nanger,FR,NE,,1,,horns,,S,W
2003,I,Rupicapra pyrenaica ornata,Mammalia,Artiodactyla,Bovidae,Rupicapra,AT,CH,,,34,hair,,,W
2003,I,Atelopus zeteki,Amphibia,Anura,Bufonidae,Atelopus,US,PA,,40,,live,,Z,W
2003,I,Nectophrynoides asperginis,Amphibia,Anura,Bufonidae,Nectophrynoides,ZA,TZ,XX,4,,specimens,,S,W
2003,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,CR,NL,XX,,1,live,,P,U
2003,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,DE,HU,ID,,1,live,,P,W
2003,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,HU,DE,ID,1,,live,,P,W
2003,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,IN,KW,XX,,1,live,,P,U
2003,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,LV,CZ,XX,1,,live,,Z,U
2003,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,PT,KW,XX,,2,live,,P,U
2003,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,US,JP,US,1,,live,,P,U
2003,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,GB,US,XX,1,1,live,,P,U
2003,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,PL,CZ,SG,,2,live,,T,W
2003,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,PT,KW,XX,,4,live,,P,U
2003,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,,1,,live,,P,U
2003,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,PT,KW,XX,,1,live,,P,U
2003,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,US,KW,XX,,2,live,,P,U
2003,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,US,KW,,,2,live,,P,U
2003,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CL,AR,,200,,specimens,ml,S,W
2003,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CL,AR,,,1,specimens,,S,W
2003,I,Gymnogyps californianus,Aves,Falconiformes,Cathartidae,Gymnogyps,US,GB,US,2,,specimens,,S,W
2003,I,Gymnogyps californianus,Aves,Falconiformes,Cathartidae,Gymnogyps,US,MX,,6,,specimens,,S,W
2003,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,US,PL,XX,2,,feathers,,P,W
2003,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,GB,BO,,,6,specimens,,S,W
2003,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,US,BO,,,6,specimens,,S,W
2003,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,US,BR,,,330,specimens,,S,W
2003,I,Cercocebus galeritus,Mammalia,Primates,Cercopithecidae,Cercocebus,US,GB,XX,,1,skin pieces,,T,U
2003,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,US,GB,XX,,1,bodies,,P,U
2003,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,US,GB,XX,,1,skulls,,P,U
2003,I,Mandrillus leucophaeus,Mammalia,Primates,Cercopithecidae,Mandrillus,GA,GQ,,,23,specimens,,S,W
2003,I,Mandrillus leucophaeus,Mammalia,Primates,Cercopithecidae,Mandrillus,GB,NG,,,2,specimens,ml,S,W
2003,I,Mandrillus leucophaeus,Mammalia,Primates,Cercopithecidae,Mandrillus,GB,NG,,,300,specimens,,S,W
2003,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,GB,GA,,,48,specimens,g,S,W
2003,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,GB,GA,,,0.001,specimens,mg,S,W
2003,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,US,GA,,,650,specimens,ml,S,W
2003,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,US,GB,XX,,1,hair,,T,U
2003,I,Pygathrix nemaeus,Mammalia,Primates,Cercopithecidae,Pygathrix,AU,VN,,,25,specimens,,S,W
2003,I,Pygathrix nemaeus,Mammalia,Primates,Cercopithecidae,Pygathrix,US,VN,,,1,skins,,S,W
2003,I,Pygathrix nemaeus,Mammalia,Primates,Cercopithecidae,Pygathrix,US,VN,,45,44,specimens,,S,W
2003,I,Blastocerus dichotomus,Mammalia,Artiodactyla,Cervidae,Blastocerus,CO,BO,,,20,specimens,,S,W
2003,I,Blastocerus dichotomus,Mammalia,Artiodactyla,Cervidae,Blastocerus,US,AR,,3,,horn carvings,,T,U
2003,I,Hippocamelus bisulcus,Mammalia,Artiodactyla,Cervidae,Hippocamelus,UY,CL,,40,,specimens,,S,W
2003,I,Mazama temama cerasina,Mammalia,Artiodactyla,Cervidae,Mazama,US,GT,,,25,skulls,,S,W
2003,I,Mazama temama cerasina,Mammalia,Artiodactyla,Cervidae,Mazama,US,GT,,,25,specimens,,S,W
2003,I,Ozotoceros bezoarticus,Mammalia,Artiodactyla,Cervidae,Ozotoceros,UY,BR,,,120,specimens,,S,W
2003,I,Rucervus duvaucelii,Mammalia,Artiodactyla,Cervidae,Rucervus,AU,NZ,,,2,bones,,P,W
2003,I,Rucervus eldii,Mammalia,Artiodactyla,Cervidae,Rucervus,US,GB,XX,,1,carvings,,P,U
2003,I,Brookesia perarmata,Reptilia,Sauria,Chamaeleonidae,Brookesia,US,MG,,,1,specimens,,S,W
2003,I,Cheirogaleus spp.,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,US,MG,,,3.2,specimens,g,S,W
2003,I,Cheirogaleus major,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,DE,MG,,5,5,specimens,g,S,W
2003,I,Cheirogaleus medius,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,DE,MG,,10,10,specimens,g,S,W
2003,I,Microcebus spp.,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,2,2,specimens,g,S,W
2003,I,Microcebus spp.,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,1.6,specimens,g,S,W
2003,I,Microcebus spp.,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,800,specimens,ml,S,W
2003,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,2,232,specimens,g,S,W
