Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2007,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,AQ,JP,74,,skin pieces,,S,W
2007,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,AR,,2,2,specimens,,S,W
2007,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,CA,,48,,specimens,,S,W
2007,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,GA,,854,820,specimens,,S,W
2007,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,JP,,,0.15,specimens,kg,S,W
2007,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,JP,,342,342,specimens,,S,W
2007,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,MX,,693,,specimens,,S,W
2007,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,NZ,XX,2855,,specimens,,S,W
2007,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,RU,,,12,specimens,,S,W
2007,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,TC,,750,,oil,ml,P,W
2007,I,Acrantophis dumerili,Reptilia,Serpentes,Boidae,Acrantophis,US,MG,,,0.2,specimens,mg,S,W
2007,I,Acrantophis madagascariensis,Reptilia,Serpentes,Boidae,Acrantophis,FR,YT,MG,,1,live,,Z,U
2007,I,Sanzinia madagascariensis,Reptilia,Serpentes,Boidae,Sanzinia,CA,US,XX,,2,live,,Z,W
2007,I,Sanzinia madagascariensis,Reptilia,Serpentes,Boidae,Sanzinia,US,MG,,,0.2,specimens,mg,S,W
2007,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,AR,PK,,1,1,trophies,,H,W
2007,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,AT,PK,,,1,trophies,,H,W
2007,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,DE,PK,,2,3,trophies,,H,W
2007,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,DK,PK,,1,1,trophies,,H,W
2007,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,ES,PK,,5,4,trophies,,H,W
2007,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,GB,PK,,,1,trophies,,H,W
2007,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,MX,PK,,2,1,trophies,,H,W
2007,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,NC,AT,PK,,1,trophies,,H,W
2007,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,NC,AT,PK,1,,trophies,,P,W
2007,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,PK,DK,PK,1,1,trophies,,H,W
2007,I,Capricornis sumatraensis,Mammalia,Artiodactyla,Bovidae,Capricornis,US,JP,LA,2,,horns,,P,W
2007,I,Capricornis sumatraensis,Mammalia,Artiodactyla,Bovidae,Capricornis,US,LA,,1,,horns,,P,W
2007,I,Capricornis sumatraensis,Mammalia,Artiodactyla,Bovidae,Capricornis,US,LA,,73,,unspecified,g,P,W
2007,I,Nanger dama,Mammalia,Artiodactyla,Bovidae,Nanger,US,CA,XX,3,,trophies,,H,W
2007,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CH,ZA,,1,,skins,,H,W
2007,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CH,ZA,,2,1,trophies,,H,W
2007,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,DE,NA,XX,1,,trophies,,P,U
2007,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,DK,ZA,,1,,bodies,,H,W
2007,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,DK,ZA,,1,1,trophies,,H,W
2007,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,HU,ZA,,2,,trophies,,H,W
2007,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,LT,ZA,,,1,trophies,,H,W
2007,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,SK,ZA,,2,,trophies,,H,W
2007,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,US,ZA,,4,,trophies,,H,W
2007,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,CH,ZA,,1,,trophies,,H,W
2007,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,SK,ZA,,2,,trophies,,H,W
2007,I,Ovis aries ophion,Mammalia,Artiodactyla,Bovidae,Ovis,CH,IR,,2,,trophies,,H,W
2007,I,Pantholops hodgsonii,Mammalia,Artiodactyla,Bovidae,Pantholops,AE,LY,XX,,2,bodies,,T,W
2007,I,Pantholops hodgsonii,Mammalia,Artiodactyla,Bovidae,Pantholops,LY,AE,XX,,2,cloth,,E,W
2007,I,Pantholops hodgsonii,Mammalia,Artiodactyla,Bovidae,Pantholops,LY,AE,XX,2,,leather products (small),,T,W
2007,I,Bucerotidae spp.,Aves,Coraciiformes,Bucerotidae,,US,GB,XX,,1,carvings,,T,U
2007,I,Nectophrynoides minutus,Amphibia,Anura,Bufonidae,Nectophrynoides,US,TZ,,1,,specimens,,S,W
2007,I,Nimbaphrynoides occidentalis,Amphibia,Anura,Bufonidae,Nimbaphrynoides,DE,GN,,18,,bodies,,S,W
2007,I,Nimbaphrynoides occidentalis,Amphibia,Anura,Bufonidae,Nimbaphrynoides,DE,GN,,350,,specimens,,S,W
2007,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,GA,BE,XX,1,,live,,P,W
2007,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,,1,,live,,P,U
2007,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,CH,FR,ID,,1,live,,P,W
2007,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,FR,CH,ID,1,,live,,P,W
2007,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,FR,CH,ID,,1,live,,T,W
2007,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,US,CA,XX,1,,live,,Z,W
2007,I,Turbinicarpus schmiedickeanus,,Caryophyllales,Cactaceae,Turbinicarpus,GB,MX,,,200,seeds,kg,S,W
2007,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CH,IT,AR,1,,garments,,T,W
2007,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CH,IT,CL,7,,garments,,T,W
2007,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,CH,BE,XX,1,,bodies,,T,U
2007,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,ES,AR,,,324,feathers,,S,W
2007,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,US,BR,,,300,specimens,,S,W
2007,I,Saguinus geoffroyi,Mammalia,Primates,Cebidae,Saguinus,US,PA,,450,450,specimens,,S,W
2007,I,Saguinus geoffroyi,Mammalia,Primates,Cebidae,Saguinus,XX,PA,,,3,specimens,,S,W
2007,I,Cercocebus galeritus,Mammalia,Primates,Cercopithecidae,Cercocebus,US,CM,,1,,trophies,,H,W
2007,I,Cercopithecus diana,Mammalia,Primates,Cercopithecidae,Cercopithecus,DE,CI,,,180,specimens,ml,S,W
2007,I,Cercopithecus diana,Mammalia,Primates,Cercopithecidae,Cercopithecus,DE,CI,,180,170,specimens,,S,W
2007,I,Mandrillus leucophaeus,Mammalia,Primates,Cercopithecidae,Mandrillus,US,CM,,16,,specimens,ml,S,W
2007,I,Mandrillus leucophaeus,Mammalia,Primates,Cercopithecidae,Mandrillus,US,CM,,29,37,specimens,,S,W
2007,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,FR,GA,,50,50,specimens,ml,S,W
2007,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,US,CM,,25,,specimens,ml,S,W
2007,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,US,CM,,39,74,specimens,,S,W
2007,I,Rucervus duvaucelii,Mammalia,Artiodactyla,Cervidae,Rucervus,US,FR,XX,,1,carvings,,T,W
2007,I,Allocebus trichotis,Mammalia,Primates,Cheirogaleidae,Allocebus,US,MG,,,18,specimens,mg,S,W
2007,I,Allocebus trichotis,Mammalia,Primates,Cheirogaleidae,Allocebus,US,MG,,,0.46,specimens,ml,S,W
2007,I,Allocebus trichotis,Mammalia,Primates,Cheirogaleidae,Allocebus,US,MG,,10,,specimens,,S,W
2007,I,Cheirogaleus spp.,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,DE,MG,,0.25,,specimens,mg,S,W
2007,I,Cheirogaleus crossleyi,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,DE,MG,,,0.50,specimens,mg,S,W
2007,I,Cheirogaleus major,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,DE,MG,,0.30,,specimens,g,S,W
2007,I,Cheirogaleus major,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,DE,MG,,,300.25,specimens,mg,S,W
2007,I,Cheirogaleus major,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,US,MG,,,8,specimens,mg,S,W
2007,I,Cheirogaleus major,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,US,MG,,,0.26,specimens,ml,S,W
2007,I,Cheirogaleus major,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,US,MG,,8,,specimens,,S,W
2007,I,Cheirogaleus medius,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,US,MG,,,10,specimens,mg,S,W
2007,I,Cheirogaleus medius,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,US,MG,,,0.82,specimens,ml,S,W
2007,I,Cheirogaleus medius,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,US,MG,,10,,specimens,,S,W
2007,I,Microcebus spp.,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,0.219,,specimens,g,S,W
2007,I,Microcebus spp.,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,,107,specimens,mg,S,W
2007,I,Microcebus berthae,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,0.010,,specimens,g,S,W
2007,I,Microcebus berthae,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,,10,specimens,mg,S,W
2007,I,Microcebus griseorufus,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,,481.50,specimens,mg,S,W
2007,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,0.055,,specimens,g,S,W
2007,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,,125.50,specimens,mg,S,W
2007,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,44,specimens,mg,S,W
2007,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,0.26,specimens,ml,S,W
2007,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,44,,specimens,,S,W
2007,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,ZA,MG,,100,,specimens,,S,W
2007,I,Microcebus myoxinus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,20,specimens,mg,S,W
2007,I,Microcebus myoxinus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,0.26,specimens,ml,S,W
2007,I,Microcebus ravelobensis,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,0.003,,specimens,g,S,W
2007,I,Microcebus ravelobensis,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,,40,specimens,mg,S,W
2007,I,Microcebus ravelobensis,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,12,specimens,mg,S,W
2007,I,Microcebus ravelobensis,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,0.57,specimens,ml,S,W
2007,I,Microcebus ravelobensis,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,28,,specimens,,S,W
2007,I,Microcebus rufus,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,CH,MG,2,,live,,S,W
2007,I,Microcebus rufus,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,,20,specimens,mg,S,W
2007,I,Microcebus rufus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,26,specimens,mg,S,W
2007,I,Microcebus rufus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,0.06,specimens,ml,S,W
2007,I,Microcebus rufus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,15,,specimens,,S,W
2007,I,Mirza coquereli,Mammalia,Primates,Cheirogaleidae,Mirza,DE,MG,,0.01,,hair,g,S,W
2007,I,Mirza coquereli,Mammalia,Primates,Cheirogaleidae,Mirza,DE,MG,,0.015,,specimens,g,S,W
2007,I,Mirza coquereli,Mammalia,Primates,Cheirogaleidae,Mirza,DE,MG,,,25,specimens,mg,S,W
2007,I,Mirza coquereli,Mammalia,Primates,Cheirogaleidae,Mirza,US,MG,,,2,specimens,mg,S,W
2007,I,Mirza coquereli,Mammalia,Primates,Cheirogaleidae,Mirza,US,MG,,,0.2,specimens,ml,S,W
2007,I,Mirza coquereli,Mammalia,Primates,Cheirogaleidae,Mirza,US,MG,,2,,specimens,,S,W
2007,I,Phaner furcifer,Mammalia,Primates,Cheirogaleidae,Phaner,DE,MG,,0.02,,hair,g,S,W
2007,I,Phaner furcifer,Mammalia,Primates,Cheirogaleidae,Phaner,DE,MG,,,20,specimens,mg,S,W
2007,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,AU,NC,,,4,specimens,,S,W
2007,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,AU,XX,NC,4,,specimens,flasks,S,
2007,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,ES,CV,,1000,,eggs (live),,N,W
2007,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,PT,US,XX,,2,carvings,,E,U
2007,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BM,,3,3,specimens,,S,W
2007,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BS,,100,100,specimens,,S,W
2007,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,DE,XX,6,,specimens,,S,W
2007,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,GB,XX,,1,carapaces,,T,U
2007,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,GB,XX,2,,carvings,,P,U
2007,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,GB,XX,,1,carvings,,T,U
2007,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,MX,,,1970,specimens,,S,W
2007,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,NC,,,2,specimens,,S,W
2007,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,NI,,24,26,specimens,,S,W
2007,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,PA,,4,4,specimens,,S,W
2007,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,PE,,48,48,specimens,,S,W
2007,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,TW,,11,,specimens,,S,W
2007,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,XX,,12,,specimens,,S,W
2007,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,ZZ,,1,,bodies,,S,W
2007,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,ZZ,,14,,specimens,,S,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AE,LY,XX,,1,bodies,,T,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,NC,,,9,specimens,,S,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,PG,,,2,carapaces,,P,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,XX,NC,9,,specimens,flasks,S,
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CN,PG,,,3,carapaces,,P,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,MG,,,1,bodies,,S,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DK,CR,,,601,specimens,,S,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,ES,SY,,,750,specimens,g,S,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,SC,,,660,specimens,,S,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,BR,,,100,skin pieces,,S,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,IN,PG,,,1,carapaces,,P,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,IT,GA,,,400,specimens,,S,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,LY,AE,XX,1,,leather products (small),,T,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,LY,AE,XX,,1,trophies,,E,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,MY,TH,,60,,live,,S,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,RE,KE,,315,315,specimens,,S,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,AU,,250,,specimens,,S,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BM,,276,276,specimens,,S,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BS,,300,300,specimens,,S,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CR,,,111,specimens,,S,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,FM,,557,,specimens,,S,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,GB,XX,,1,carapaces,,P,U
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,GB,XX,,3,carapaces,,T,U
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,GB,XX,6,,carvings,,P,U
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,GB,XX,,2,carvings,,T,U
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,GH,,25,,specimens,,S,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MH,,183,,specimens,,S,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,1,,carapaces,,P,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,421,297,specimens,,S,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,NI,,18,20,specimens,,S,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,PA,,124,124,specimens,,S,W
2007,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,PE,,40,40,specimens,,S,W
