Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2001,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,CA,US,,,12,specimens,,S,W
2001,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,DK,GL,,2,3,bones,,E,W
2001,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,DK,GL,,4,4,bones,,S,W
2001,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,DK,GL,,1,,carvings,,E,W
2001,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,US,CA,XX,5,,bone carvings,,E,W
2001,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,US,RU,,67,,specimens,,S,W
2001,I,Eubalaena australis,Mammalia,Cetacea,Balaenidae,Eubalaena,CA,BR,,,100,specimens,,S,W
2001,I,Eubalaena australis,Mammalia,Cetacea,Balaenidae,Eubalaena,US,AU,,1,,specimens,,S,W
2001,I,Eubalaena glacialis,Mammalia,Cetacea,Balaenidae,Eubalaena,CA,US,XX,,15,specimens,,S,W
2001,I,Eubalaena glacialis,Mammalia,Cetacea,Balaenidae,Eubalaena,CA,US,,30,,specimens,g,S,W
2001,I,Eubalaena glacialis,Mammalia,Cetacea,Balaenidae,Eubalaena,CA,US,,180,,specimens,ml,S,W
2001,I,Eubalaena glacialis,Mammalia,Cetacea,Balaenidae,Eubalaena,CA,US,,300,51,specimens,,S,W
2001,I,Balaenoptera spp.,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,,1,,unspecified,,P,U
2001,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CA,NO,,,1100,specimens,,S,W
2001,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DE,NO,,20,20,specimens,,S,W
2001,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DK,GL,,,1,carvings,,P,W
2001,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,BR,,,10,specimens,,S,W
2001,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,NO,,,80,specimens,,S,W
2001,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,60,,bodies,,S,W
2001,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,0.004,,skin pieces,kg,S,W
2001,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,AQ,,5,,specimens,,S,W
2001,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,AU,,,3,specimens,ml,S,W
2001,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,440,,bodies,,S,W
2001,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,0.0045,,skin pieces,kg,S,W
2001,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,AU,,2,,specimens,,S,W
2001,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,,,2,bones,,S,W
2001,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,,,1.36,specimens,kg,S,W
2001,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,,5,57,specimens,,S,W
2001,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CN,MO,,1,,specimens,sets,S,W
2001,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,23,,bodies,,S,W
2001,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,0.01,,skin pieces,kg,S,W
2001,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,AN,,3,,specimens,,S,W
2001,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,MX,,,6,specimens,,S,W
2001,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,0.0113,,skin pieces,kg,S,W
2001,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,AU,,34,,specimens,,S,W
2001,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,,,10,specimens,,S,W
2001,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,,,22,specimens,,S,W
2001,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,MV,,1,,specimens,,S,W
2001,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,MX,,12,24,specimens,,S,W
2001,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,XX,US,2,,specimens,,S,W
2001,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,XX,,11,,specimens,,S,W
2001,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CA,US,,1,,specimens,kg,S,W
2001,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DK,GL,,,1,bones,,P,W
2001,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DK,GL,,1,1,bones,,S,W
2001,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,HK,HR,,,1,specimens,,S,W
2001,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,0.018,,skin pieces,kg,S,W
2001,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,,,3,specimens,,S,W
2001,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,XX,US,4,,specimens,,S,W
2001,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,XX,,9,,specimens,,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,CA,US,,70,,specimens,g,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,CA,US,,2,,specimens,,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,CA,US,,,2,wax,,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,JP,ZZ,,0.0940,,skin pieces,kg,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,CK,,81,,specimens,,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,FR,PF,,14,specimens,,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,NC,,,130,specimens,,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,PF,,28,,specimens,,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,US,KR,,2,specimens,,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,US,,,26,specimens,,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,AQ,,8,,specimens,,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,AU,,,1,specimens,ml,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,BJ,,,5,specimens,,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,CA,US,37,,specimens,,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,CA,,,4,specimens,,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,FR,YT,,35,specimens,,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,GA,,,26,specimens,,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,JP,,110,,specimens,,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,MG,,,280,specimens,g,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,MX,,119,126,specimens,,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,OM,,1,,specimens,kg,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,OM,,53,,specimens,,S,W
2001,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,XX,,15,,specimens,,S,W
2001,I,Acrantophis madagascariensis,Reptilia,Serpentes,Boidae,Acrantophis,DE,MG,,1,,bodies,,S,W
2001,I,Sanzinia madagascariensis,Reptilia,Serpentes,Boidae,Sanzinia,DE,MG,,2,,bodies,,S,W
2001,I,Sanzinia madagascariensis,Reptilia,Serpentes,Boidae,Sanzinia,JE,GB,MG,1,,live,,B,W
2001,I,Sanzinia madagascariensis,Reptilia,Serpentes,Boidae,Sanzinia,US,MG,,1,,specimens,,S,W
2001,I,Casarea dussumieri,Reptilia,Serpentes,Bolyeriidae,Casarea,MX,JE,XX,,1,skins,,S,W
2001,I,Bubalus depressicornis,Mammalia,Artiodactyla,Bovidae,Bubalus,GB,ID,,,25,specimens,,S,W
2001,I,Bubalus depressicornis,Mammalia,Artiodactyla,Bovidae,Bubalus,US,LA,XX,1,,horns,,P,U
2001,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,DE,PK,,1,,skins,,H,W
2001,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,DE,PK,,1,,skulls,,H,W
2001,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,DE,PK,,1,,trophies,,H,W
2001,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,DE,PK,,,2,trophies,,P,W
2001,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,DK,PK,,1,,trophies,,H,W
2001,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,DK,PK,,,2,trophies,,P,W
2001,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,DK,PK,,1,,trophies,,T,W
2001,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,IT,PK,,,1,trophies,,P,W
2001,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,MX,PK,,1,,trophies,,H,W
2001,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,MX,PK,,,1,trophies,,P,W
2001,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,MX,TJ,,1,,trophies,,H,W
2001,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,PK,DK,PK,1,,trophies,,H,W
2001,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,RU,UZ,,,2,skulls,,Q,W
2001,I,Hippotragus niger variani,Mammalia,Artiodactyla,Bovidae,Hippotragus,ZA,US,AO,,1,specimens,,S,W
2001,I,Hippotragus niger variani,Mammalia,Artiodactyla,Bovidae,Hippotragus,ZA,US,XX,5,,bones,,S,W
2001,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,US,ZA,,1,,skins,,H,W
2001,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,US,ZA,,,1,skulls,,H,W
2001,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,US,ZA,,9,5,trophies,,H,W
2001,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,DE,SA,,50,,specimens,ml,S,W
2001,I,Ovis aries,Mammalia,Artiodactyla,Bovidae,Ovis,DE,IR,,1,,trophies,,P,W
2001,I,Ovis aries,Mammalia,Artiodactyla,Bovidae,Ovis,TR,IR,,1,,trophies,,H,U
2001,I,Ovis aries ophion,Mammalia,Artiodactyla,Bovidae,Ovis,NA,DE,,1,,trophies,,P,W
2001,I,Pantholops hodgsonii,Mammalia,Artiodactyla,Bovidae,Pantholops,US,IT,XX,1,,garments,,T,W
2001,I,Buceros bicornis,Aves,Coraciiformes,Bucerotidae,Buceros,US,HK,XX,1,,carvings,,P,W
2001,I,Rhinoplax vigil,Aves,Coraciiformes,Bucerotidae,Rhinoplax,AU,MY,,,6,feathers,,Q,W
2001,I,Atelopus zeteki,Amphibia,Anura,Bufonidae,Atelopus,US,PA,,139,,live,,T,W
2001,I,Nectophrynoides viviparus,Amphibia,Anura,Bufonidae,Nectophrynoides,US,ZA,TZ,8,,specimens,,S,W
2001,I,Nectophrynoides viviparus,Amphibia,Anura,Bufonidae,Nectophrynoides,ZA,US,TZ,,8,specimens,,S,W
2001,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,DE,HU,ID,,1,live,,P,W
2001,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,HU,DE,ID,1,,live,,P,W
2001,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,US,BE,ID,,1,live,,P,W
2001,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,XX,,1,live,,P,W
2001,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,XX,CA,,,1,live,,P,U
2001,I,Cacatua haematuropygia,Aves,Psittaciformes,Cacatuidae,Cacatua,CY,PH,,1,,live,,P,U
2001,I,Cacatua haematuropygia,Aves,Psittaciformes,Cacatuidae,Cacatua,FR,PH,,,14,feathers,,S,W
2001,I,Cacatua haematuropygia,Aves,Psittaciformes,Cacatuidae,Cacatua,FR,PH,,,7,specimens,flasks,S,W
2001,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,JE,GB,,1,,live,,T,U
2001,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,MC,DE,XX,1,,live,,Q,W
2001,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,,1,,live,,P,U
2001,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,ZA,NA,,1,,live,,P,W
2001,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,AU,US,ID,,4,specimens,,S,W
2001,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,AU,US,PG,,5,specimens,,S,W
2001,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,CZ,GB,CZ,,1,live,,B,U
2001,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,CZ,GB,CZ,1,,live,,Z,U
2001,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,CL,PE,,,3,live,,T,W
2001,I,Sclerocactus pubispinus,,Caryophyllales,Cactaceae,Sclerocactus,DE,CZ,,,10,live,,T,U
2001,I,Turbinicarpus saueri,,Caryophyllales,Cactaceae,Turbinicarpus,DE,CZ,,,50,live,,T,U
2001,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,US,CL,,,19,specimens,flasks,S,W
2001,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,US,CL,,19,,specimens,,S,W
2001,I,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CI,,,1,skins,,P,W
2001,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,US,EC,,,10,specimens,,S,W
2001,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,US,BO,,1,36,specimens,,S,W
2001,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,US,CO,,,1419,specimens,,T,W
2001,I,Mandrillus leucophaeus,Mammalia,Primates,Cercopithecidae,Mandrillus,GA,GQ,,,9,specimens,,S,W
2001,I,Mandrillus leucophaeus,Mammalia,Primates,Cercopithecidae,Mandrillus,US,GQ,,20,,specimens,,P,W
2001,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,US,GA,,,1,skeletons,,S,W
2001,I,Cheirogaleus spp.,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,DE,MG,,,70,specimens,g,S,W
2001,I,Cheirogaleus medius,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,DE,MG,,30,30,specimens,g,S,W
2001,I,Cheirogaleus medius,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,DE,MG,,30,,specimens,,S,W
2001,I,Microcebus spp.,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,,550,hair,g,S,W
2001,I,Microcebus spp.,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,,550,specimens,g,S,W
2001,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,165,955,specimens,g,S,W
2001,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,51,,specimens,,S,W
2001,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,20,specimens,mg,S,W
2001,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,3,specimens,ml,S,W
2001,I,Microcebus rufus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,25,hair,g,S,W
2001,I,Microcebus rufus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,8,specimens,mg,S,W
2001,I,Microcebus rufus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,6,specimens,ml,S,W
2001,I,Microcebus rufus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,1,,specimens,,S,W
2001,I,Mirza coquereli,Mammalia,Primates,Cheirogaleidae,Mirza,DE,MG,,,50,specimens,g,S,W
2001,I,Phaner furcifer,Mammalia,Primates,Cheirogaleidae,Phaner,DE,MG,,20,20,specimens,g,S,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,CA,BB,,,3,specimens,,M,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,CA,BB,,3,,specimens,,S,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,CA,GR,,200,,eggs (live),,S,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,CA,GR,,,200,specimens,,S,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,ES,IE,ZZ,,1,live,,N,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,GB,PT,,,310,specimens,,S,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,IT,PT,,,310,specimens,,S,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,JP,ZZ,,1,,bodies,,S,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,PT,IE,ZZ,,1,live,,N,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BM,,10,10,specimens,,S,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BS,,,114,specimens,,S,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,CA,US,,1,live,,E,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,CL,,7,7,specimens,,S,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,KY,,50,50,specimens,,S,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,MX,,,56,specimens,flasks,S,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,MX,,24,28,specimens,,S,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,NI,,3,,specimens,,S,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,PT,,8,,carapaces,,S,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,PT,,64,,specimens,,S,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,VU,,,1,carapaces,,,W
2001,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,XX,,66,,specimens,,S,W
2001,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BM,CA,,1,,live,,T,W
2001,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,AU,,1.6,,specimens,g,S,W
2001,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,AU,,,1600,specimens,mg,S,W
2001,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,AU,,400,200,specimens,ml,S,W
2001,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,AU,,1600,,specimens,,S,W
2001,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CZ,ID,,1,,bodies,,T,W
2001,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DK,LV,XX,1,,scales,,E,W
2001,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,EE,DK,XX,,1,scales,,E,W
2001,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FK,SC,,1,,skulls,,P,W
2001,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,KM,,19,,skin pieces,,S,W
2001,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,PG,,,1,carapaces,,P,W
