Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2002,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CA,NO,,,650,specimens,,T,W
2002,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DE,NO,,,0.042,specimens,kg,S,W
2002,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DE,NO,,42,6,specimens,,S,W
2002,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,GL,NO,GL,,2,carvings,,E,W
2002,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,IS,NO,,,4268,meat,kg,S,W
2002,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,IS,NO,,,39105,meat,kg,T,W
2002,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,NO,,250,,specimens,g,S,W
2002,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,NO,,2,1.5,specimens,kg,S,W
2002,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,40,,bodies,,S,W
2002,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,0.002,,skin pieces,kg,S,W
2002,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,,2,2,specimens,,S,W
2002,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,NO,,,0.5,specimens,kg,S,W
2002,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,440,,bodies,,S,W
2002,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,NO,JP,,,114,specimens,,S,W
2002,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DE,US,,1,,specimens,,S,W
2002,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,39,,bodies,,S,W
2002,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,0.014,,skin pieces,kg,S,W
2002,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,,2,,skin pieces,,S,W
2002,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,,,2,specimens,flasks,S,W
2002,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,NL,SG,1,,specimens,,S,W
2002,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,48,,bodies,,S,W
2002,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,0.007,,skin pieces,kg,S,W
2002,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,MV,,1,,specimens,,S,W
2002,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,0.079,,skin pieces,kg,S,W
2002,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,NC,US,XX,15,,specimens,,S,W
2002,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,NZ,NC,,1,1,specimens,,S,W
2002,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,AU,,7,,specimens,,S,W
2002,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,XX,1,,specimens,,S,W
2002,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,,,10,specimens,flasks,S,W
2002,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,,67,57,specimens,,S,W
2002,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,,22,,skin pieces,,S,W
2002,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,MV,,2,,specimens,,S,W
2002,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CA,US,,2600,,specimens,g,S,W
2002,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CA,US,,2.6,,specimens,kg,S,W
2002,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CA,US,,80,,specimens,ml,S,W
2002,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CA,US,,,20,specimens,,S,W
2002,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DE,US,,1,,specimens,,S,W
2002,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DK,GL,,,5,carvings,,P,W
2002,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,IE,FO,,1,,bones,,E,W
2002,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,0.008,,skin pieces,kg,S,W
2002,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,US,24,,specimens,,S,W
2002,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,,2,,skin pieces,,S,W
2002,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,,,6,specimens,flasks,S,W
2002,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,,37,33,specimens,,S,W
2002,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,FR,,33,33,specimens,,S,W
2002,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,MX,,,182,specimens,,S,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,CA,US,CA,,15,specimens,,S,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,CA,US,,100,21,specimens,,S,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,DE,GL,,,1,bones,,P,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,DE,US,,2,,specimens,,S,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,JP,NZ,,1,,specimens,,E,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,JP,VC,,28.7,,specimens,g,S,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,JP,ZZ,,0.067,,skin pieces,kg,S,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,NC,,42,42,specimens,,S,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,PF,,,1617,specimens,ml,S,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,US,,,13,specimens,,S,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,CA,AQ,27,,specimens,,S,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,CA,,62,,skin pieces,,S,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,CA,,,63,specimens,flasks,S,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,CA,,45,44,specimens,,S,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,GA,,463,,skin pieces,,S,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,GA,,181,644,specimens,,S,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,MG,,52,,skin pieces,g,S,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,MG,,,435,specimens,g,S,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,PK,,,1,specimens,,S,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,YT,,,120,specimens,ml,S,W
2002,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,ZA,,80,,skin pieces,,S,W
2002,I,Acrantophis madagascariensis,Reptilia,Serpentes,Boidae,Acrantophis,DE,CM,,,1,skins,,P,W
2002,I,Boa constrictor occidentalis,Reptilia,Serpentes,Boidae,Boa,US,AR,,,1,specimens,,S,W
2002,I,Sanzinia madagascariensis,Reptilia,Serpentes,Boidae,Sanzinia,US,MG,,,0.05,specimens,ml,S,W
2002,I,Bos gaurus,Mammalia,Artiodactyla,Bovidae,Bos,US,GB,XX,,6,carvings,,T,U
2002,I,Bos mutus,Mammalia,Artiodactyla,Bovidae,Bos,RU,UA,,,1,live,,Q,U
2002,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,CA,PK,,1,,horns,,H,W
2002,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,CA,PK,,1,,skins,,H,W
2002,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,CA,PK,,1,1,trophies,,H,W
2002,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,DE,PK,,1,,skins,,H,W
2002,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,DE,PK,,1,,skulls,,H,W
2002,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,DE,PK,,,1,trophies,,H,W
2002,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,FR,PK,,,1,specimens,,S,W
2002,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,PK,DK,PK,,1,trophies,,P,W
2002,I,Capricornis sumatraensis,Mammalia,Artiodactyla,Bovidae,Capricornis,US,MH,XX,2,,horns,,P,W
2002,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,RU,ZA,,1,,trophies,,P,W
2002,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,US,ZA,,16,6,trophies,,H,W
2002,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,GB,AE,JO,1,,skeletons,,S,U
2002,I,Ovis ammon nigrimontana,Mammalia,Artiodactyla,Bovidae,Ovis,CA,KZ,,1,,horns,,H,W
2002,I,Ovis ammon nigrimontana,Mammalia,Artiodactyla,Bovidae,Ovis,CA,KZ,,2,,skins,,H,W
2002,I,Pantholops hodgsonii,Mammalia,Artiodactyla,Bovidae,Pantholops,AU,XX,,1,,unspecified,,,W
2002,I,Aceros spp.,Aves,Coraciiformes,Bucerotidae,Aceros,CN,GB,XX,,1,carvings,,P,U
2002,I,Aceros spp.,Aves,Coraciiformes,Bucerotidae,Aceros,HK,GB,XX,1,,carvings,,T,U
2002,I,Buceros bicornis,Aves,Coraciiformes,Bucerotidae,Buceros,US,GB,XX,1,,bodies,,P,U
2002,I,Rhinoplax vigil,Aves,Coraciiformes,Bucerotidae,Rhinoplax,AU,MY,,,5,feathers,,Q,W
2002,I,Atelopus zeteki,Amphibia,Anura,Bufonidae,Atelopus,US,PA,,45,,live,,B,W
2002,I,Nectophrynoides cryptus,Amphibia,Anura,Bufonidae,Nectophrynoides,IT,US,TZ,,4,specimens,,S,W
2002,I,Nectophrynoides tornieri,Amphibia,Anura,Bufonidae,Nectophrynoides,IT,US,TZ,,4,specimens,,S,W
2002,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,US,AU,PG,2,,specimens,,S,W
2002,I,Cacatua haematuropygia,Aves,Psittaciformes,Cacatuidae,Cacatua,DE,PH,,1,1,live,,P,W
2002,I,Cacatua haematuropygia,Aves,Psittaciformes,Cacatuidae,Cacatua,FR,PH,,,19,specimens,flasks,S,W
2002,I,Cacatua haematuropygia,Aves,Psittaciformes,Cacatuidae,Cacatua,FR,PH,,,28,specimens,,S,W
2002,I,Cacatua haematuropygia,Aves,Psittaciformes,Cacatuidae,Cacatua,PH,DE,PH,1,1,live,,P,W
2002,I,Cacatua haematuropygia,Aves,Psittaciformes,Cacatuidae,Cacatua,US,AU,PG,2,,specimens,,S,W
2002,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,CA,US,ID,,1,live,,P,W
2002,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,CA,US,XX,,2,live,,P,W
2002,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,CA,US,,2,,live,,P,U
2002,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,GB,IN,US,1,,live,,P,U
2002,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,OM,GB,,,1,live,,B,U
2002,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,AU,PG,1,,specimens,,S,W
2002,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,,1,,live,,P,U
2002,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,KN,XX,,1,live,,P,W
2002,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,AU,US,AU,,9,specimens,,S,W
2002,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,AU,US,ID,,25,specimens,,S,W
2002,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,AU,US,PG,,43,specimens,,S,W
2002,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,AU,US,XX,,11,specimens,,S,W
2002,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,US,AU,ID,25,,specimens,,S,W
2002,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,US,AU,PG,43,,specimens,,S,W
2002,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,US,AU,XX,11,,specimens,,S,W
2002,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,US,AU,,9,,specimens,,S,W
2002,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,HK,BE,XX,2.23,,hair,g,T,U
2002,I,Canis lupus,Mammalia,Carnivora,Canidae,Canis,NZ,CA,,2,,skins,,P,W
2002,I,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,,1,skins,,P,U
2002,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,US,BR,,35,,hair,,S,W
2002,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,US,BR,,65,,hair,,S,W
2002,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,US,BR,,,65,specimens,,S,W
2002,I,Saguinus bicolor,Mammalia,Primates,Cebidae,Saguinus,GB,JE,BR,,8,specimens,ml,S,W
2002,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,US,CO,,1419,,specimens,,S,W
2002,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,CN,US,IN,1,1,specimens,,S,W
2002,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,IE,FR,IL,1,,live,,,
2002,I,Mandrillus leucophaeus,Mammalia,Primates,Cercopithecidae,Mandrillus,ES,GQ,,,14,specimens,,S,W
2002,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,US,GA,,,4,specimens,ml,S,W
2002,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,US,GA,,228,54,specimens,,S,W
2002,I,Pygathrix nemaeus,Mammalia,Primates,Cercopithecidae,Pygathrix,CN,US,VN,,2,specimens,,S,W
2002,I,Pygathrix nemaeus,Mammalia,Primates,Cercopithecidae,Pygathrix,US,VN,,5,5,specimens,,S,W
2002,I,Pygathrix nemaeus,Mammalia,Primates,Cercopithecidae,Pygathrix,VN,US,,2,,specimens,,S,W
2002,I,Hippocamelus bisulcus,Mammalia,Artiodactyla,Cervidae,Hippocamelus,CA,CL,,,2,skins,cm2,S,W
2002,I,Hippocamelus bisulcus,Mammalia,Artiodactyla,Cervidae,Hippocamelus,CA,CL,,,100,specimens,g,S,W
2002,I,Allocebus trichotis,Mammalia,Primates,Cheirogaleidae,Allocebus,US,MG,,,1,bodies,,S,W
2002,I,Cheirogaleus major,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,US,MG,,,4,specimens,mg,S,W
2002,I,Cheirogaleus major,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,US,MG,,,1,specimens,ml,S,W
2002,I,Cheirogaleus medius,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,US,MG,,,8,specimens,mg,S,W
2002,I,Cheirogaleus medius,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,US,MG,,,0.5,specimens,ml,S,W
2002,I,Microcebus spp.,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,,150,hair,g,S,W
2002,I,Microcebus spp.,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,,150,specimens,g,S,W
2002,I,Microcebus spp.,Mammalia,Primates,Cheirogaleidae,Microcebus,US,PA,,1,,specimens,,S,W
2002,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,100,100,specimens,g,S,W
2002,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,40,specimens,mg,S,W
2002,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,3,specimens,ml,S,W
2002,I,Microcebus rufus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,4,specimens,mg,S,W
2002,I,Microcebus rufus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,0.5,specimens,ml,S,W
2002,I,Microcebus sambiranensis,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,2,specimens,mg,S,W
2002,I,Microcebus sambiranensis,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,0.5,specimens,ml,S,W
2002,I,Mirza coquereli,Mammalia,Primates,Cheirogaleidae,Mirza,DE,MG,,25,25,specimens,g,S,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,CA,US,,,6,specimens,,S,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,ES,IE,,,1,live,,N,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,FR,NC,,1,,carapaces,,P,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,GB,US,,,62,specimens,,S,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,HR,SI,,3,,bodies,,E,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,HR,SI,,,3,bodies,,S,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,HR,SI,,194,125,specimens,,S,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,JP,ZZ,,26.9,,bodies,kg,S,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,JP,ZZ,,0.26,,specimens,g,S,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,JP,ZZ,,10,,specimens,ml,S,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,MX,US,,1,,bodies,,S,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,MX,US,,1,,specimens,,S,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,NC,NC,,,1,carvings,,P,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BM,,5,5,specimens,,S,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BR,,,150,specimens,,S,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BS,,,100,specimens,,S,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,CA,,,2000,specimens,mg,S,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,CA,,20,20,specimens,,S,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,MX,,,12,specimens,,S,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,NI,,,0.5,specimens,kg,S,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,NI,,,4,specimens,,S,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,PT,,250,,specimens,,S,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,TW,,1,,skin pieces,,S,W
2002,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,XX,,1,,bodies,,S,W
