Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2004,I,Eubalaena glacialis,Mammalia,Cetacea,Balaenidae,Eubalaena,US,CA,,40,,skin pieces,,S,W
2004,I,Eubalaena glacialis,Mammalia,Cetacea,Balaenidae,Eubalaena,US,CA,,1,,specimens,,S,W
2004,I,Eubalaena japonica,Mammalia,Cetacea,Balaenidae,Eubalaena,JP,ZZ,,0.004,,skin pieces,kg,S,W
2004,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CA,US,,4.5,,specimens,kg,S,W
2004,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CA,US,,9,9,specimens,,S,W
2004,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DE,IS,,,135,specimens,,S,W
2004,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,GB,IS,,,60,specimens,,S,W
2004,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,GB,NO,,300,300,specimens,,S,W
2004,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,84,,bodies,,S,W
2004,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,0.005,,skin pieces,kg,S,W
2004,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,NZ,NC,,,1,specimens,,S,W
2004,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,NZ,US,KR,,25,specimens,,S,W
2004,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,NZ,US,,,4,specimens,,S,W
2004,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,GB,XX,3,,bone carvings,,P,W
2004,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,GB,XX,,6,carvings,,P,U
2004,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,440,,bodies,,S,W
2004,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,100,,bodies,,S,W
2004,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,0.02,,skin pieces,kg,S,W
2004,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,50,,bodies,,S,W
2004,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,MV,,1,,specimens,,S,W
2004,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,0.046,,skin pieces,kg,S,W
2004,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,MX,US,MX,129,,specimens,,S,W
2004,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,AU,,31,,specimens,,S,W
2004,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,US,1,,unspecified,,S,W
2004,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DK,GL,,3,3,bones,,P,W
2004,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,IS,GL,,11,11,specimens,,S,W
2004,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,IS,NO,,,39,specimens,,S,W
2004,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,0.008,,skin pieces,kg,S,W
2004,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,IE,,,1,specimens,,S,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,AU,NZ,,,2,bones,,P,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,CA,US,CA,,6,specimens,,S,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,CA,US,,4.5,,specimens,kg,S,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,CA,US,,9,53,specimens,,S,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,DK,GL,,,2,bones,,P,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,DK,GL,,,1,carvings,sets,P,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,FI,RU,XX,5,,specimens,,E,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,JP,ZZ,,0.144,,skin pieces,kg,S,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,NC,,,100,specimens,,S,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,PF,,,200,specimens,ml,S,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,US,,,415,specimens,,S,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,PT,ST,,40,,specimens,,S,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,RU,FI,XX,,5,carvings,,E,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,CA,,97,,specimens,,S,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,DO,,659,2000,specimens,,S,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,GA,,449,,skin pieces,,S,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,GA,,,449,specimens,,S,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,GB,XX,,4,carvings,,P,U
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,GR,,1,1,specimens,,S,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,IE,,,1,specimens,,S,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,MG,,50,,skin pieces,g,S,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,MG,,236,,skin pieces,,S,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,YT,,,10,specimens,ml,S,W
2004,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,ZA,,103,,skin pieces,,S,W
2004,I,Acrantophis dumerili,Reptilia,Serpentes,Boidae,Acrantophis,DE,MG,,5,,specimens,,S,W
2004,I,Acrantophis madagascariensis,Reptilia,Serpentes,Boidae,Acrantophis,DE,MG,,5,,specimens,,S,W
2004,I,Acrantophis madagascariensis,Reptilia,Serpentes,Boidae,Acrantophis,FR,MG,,,128,specimens,,S,W
2004,I,Sanzinia madagascariensis,Reptilia,Serpentes,Boidae,Sanzinia,DE,MG,,1,1,bodies,,S,W
2004,I,Sanzinia madagascariensis,Reptilia,Serpentes,Boidae,Sanzinia,DE,MG,,5,5,specimens,,S,W
2004,I,Bos mutus,Mammalia,Artiodactyla,Bovidae,Bos,FI,RU,XX,1,,carvings,,E,W
2004,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,DE,PK,,2,2,trophies,,H,W
2004,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,DK,PK,,1,2,trophies,,H,W
2004,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,DK,PK,,1,,trophies,,P,W
2004,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,ES,PK,,,2,trophies,,H,W
2004,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,ES,PK,,1,,trophies,,P,W
2004,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,GB,PK,,1,,skins,,H,W
2004,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,GB,PK,,1,,skulls,,H,W
2004,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,GB,PK,,,2,trophies,,H,W
2004,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,MX,PK,,1,1,trophies,,H,W
2004,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,PK,DK,XX,1,,trophies,,H,W
2004,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,RU,PK,,1,1,trophies,,H,W
2004,I,Nanger dama,Mammalia,Artiodactyla,Bovidae,Nanger,US,CA,XX,1,,trophies,,H,W
2004,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,AT,ZA,,,1,trophies,,P,W
2004,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,US,ZA,,10,11,trophies,,H,W
2004,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,XX,ZA,,,1,trophies,,H,W
2004,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,MA,AE,,,5,live,,,
2004,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,US,ZA,,,1,trophies,,H,W
2004,I,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,IL,RU,XX,,1,horns,,P,U
2004,I,Pantholops hodgsonii,Mammalia,Artiodactyla,Bovidae,Pantholops,AE,GB,XX,10,,cloth,,L,W
2004,I,Pantholops hodgsonii,Mammalia,Artiodactyla,Bovidae,Pantholops,IN,CN,,,1,skins,,E,W
2004,I,Buceros bicornis,Aves,Coraciiformes,Bucerotidae,Buceros,US,GB,XX,1,,specimens,,S,W
2004,I,Rhinoplax vigil,Aves,Coraciiformes,Bucerotidae,Rhinoplax,GB,US,XX,2,,skulls,,T,U
2004,I,Amietophrynus superciliaris,Amphibia,Anura,Bufonidae,Amietophrynus,US,CM,,,3,specimens,,S,W
2004,I,Atelopus zeteki,Amphibia,Anura,Bufonidae,Atelopus,US,PA,,310,,specimens,,S,W
2004,I,Nectophrynoides spp.,Amphibia,Anura,Bufonidae,Nectophrynoides,ZA,TZ,,,15,specimens,,S,W
2004,I,Cacatua haematuropygia,Aves,Psittaciformes,Cacatuidae,Cacatua,GB,CY,,,1,live,,P,U
2004,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,AR,US,1,,live,,P,U
2004,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,,1,,live,,P,U
2004,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,US,KW,XX,,2,live,,P,W
2004,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,GB,CL,,,250,specimens,,S,W
2004,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,US,MX,XX,1,,skins,,P,W
2004,I,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,,1,bodies,,P,W
2004,I,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,,1,skins,,H,W
2004,I,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,,1,skulls,,P,W
2004,I,Gymnogyps californianus,Aves,Falconiformes,Cathartidae,Gymnogyps,US,MX,US,98,,specimens,,S,W
2004,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,US,PE,,2,,feathers,,P,W
2004,I,Leontopithecus caissara,Mammalia,Primates,Cebidae,Leontopithecus,US,BR,,,3,specimens,,S,W
2004,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,US,BR,,,17,specimens,,S,W
2004,I,Leontopithecus chrysopygus,Mammalia,Primates,Cebidae,Leontopithecus,US,BR,,,10,specimens,,S,W
2004,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,TW,GB,XX,,1,bodies,,T,U
2004,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,US,BR,,,310,specimens,,S,W
2004,I,Saguinus geoffroyi,Mammalia,Primates,Cebidae,Saguinus,US,PA,,3,,hair,,S,W
2004,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,TW,GB,XX,,2,bodies,,T,U
2004,I,Cercocebus galeritus,Mammalia,Primates,Cercopithecidae,Cercocebus,US,KE,,1,,specimens,kg,S,W
2004,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,FR,GA,,4,,specimens,ml,S,W
2004,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,FR,GA,,,40,specimens,,S,W
2004,I,Piliocolobus rufomitratus,Mammalia,Primates,Cercopithecidae,Piliocolobus,US,KE,,1,,specimens,kg,S,W
2004,I,Ozotoceros bezoarticus,Mammalia,Artiodactyla,Cervidae,Ozotoceros,US,BR,,,20,specimens,flasks,S,W
2004,I,Cheirogaleus spp.,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,DE,MG,,,50,specimens,g,S,W
2004,I,Cheirogaleus major,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,DE,MG,,50,,specimens,g,S,W
2004,I,Cheirogaleus medius,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,DE,MG,,103,103,specimens,g,S,W
2004,I,Microcebus spp.,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,,30,hair,,S,W
2004,I,Microcebus spp.,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,,100,specimens,g,S,W
2004,I,Microcebus spp.,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,,39,specimens,mg,S,W
2004,I,Microcebus spp.,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,,30,specimens,,S,W
2004,I,Microcebus spp.,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,79,specimens,ml,S,W
2004,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,140,140,specimens,g,S,W
2004,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,,1.075,specimens,mg,S,W
2004,I,Microcebus ravelobensis,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,,2.05,specimens,mg,S,W
2004,I,Microcebus rufus,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,43,specimens,g,S,W
2004,I,Mirza coquereli,Mammalia,Primates,Cheirogaleidae,Mirza,DE,MG,,25,25,specimens,g,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,CH,GR,,495,807,specimens,,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,DE,US,XX,,1,specimens,,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,DK,PT,,,20,specimens,,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,ES,IL,,,19,specimens,,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,GB,MS,,50,,specimens,,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,HR,IT,,,90,specimens,,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,HR,IT,,,44,specimens,,T,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,HR,SI,,178,178,specimens,,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,IT,IL,,,75,specimens,,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,JP,ZZ,,0.14,,specimens,g,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,JP,ZZ,,140,,specimens,ml,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,NZ,NC,,,28,specimens,,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,PT,NO,PT,1,,live,,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BM,,12,,specimens,,M,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BM,,,12,specimens,,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BS,,,100,specimens,,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,CL,,2,,specimens,g,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,CL,,,1,specimens,,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,GB,XX,,1,carapaces,,P,U
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,GB,XX,,1,carvings,,T,U
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,GP,,,1,specimens,,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,NI,,,17,specimens,ml,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,OM,,232,,specimens,,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,PE,,,27,specimens,,S,W
2004,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,XX,,2,,specimens,,S,W
2004,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,FJ,,,1,carapaces,,P,W
2004,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,PG,,,4,carapaces,,T,W
2004,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CN,PG,,,8,carapaces,,P,W
2004,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,CI,,,1,carapaces,,P,W
2004,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,AI,,1,,specimens,kg,S,W
2004,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,MS,,50,,specimens,,S,W
2004,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,MY,,,37,eggs,,S,W
2004,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,MY,,,1714,live,,S,W
2004,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,MY,,,23,specimens,flasks,S,W
2004,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,SH,,500,,specimens,,S,W
2004,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,VG,,,600,specimens,,S,W
2004,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,IT,CR,,433,433,specimens,,S,W
2004,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,JP,PG,,,4,carapaces,,P,W
2004,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,NZ,NC,,,38,specimens,,S,W
2004,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,NZ,PG,,,1,carapaces,,P,W
2004,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,PH,PG,,,3,carapaces,,P,W
